complaint_id,customer_id,timestamp,category,resolved
4088,337322,2025-08-20 00:49:26.772499,Network Issue,1
4089,550451,2025-11-03 09:14:07.138199,Network Issue,0
4090,559219,2025-08-27 22:38:07.632467,Slow Internet,1
4091,659241,2025-01-30 16:40:20.969902,Network Issue,1
4092,338562,2025-07-13 22:23:07.680277,Dropped Calls,0
4093,657451,2025-07-01 07:55:41.706861,Billing Issue,0
4094,246596,2025-01-14 23:20:38.702132,Billing Issue,0
4095,753514,2025-11-10 21:58:28.053018,Dropped Calls,0
4096,714030,2025-10-03 00:17:45.811557,Network Issue,1
4097,965313,2025-10-19 06:15:36.570072,Other,1
4098,542023,2025-03-29 12:21:03.362960,Billing Issue,0
4099,832916,2025-07-29 09:30:19.217724,Slow Internet,1
4100,575348,2025-10-17 05:15:01.263106,Dropped Calls,0
4101,869625,2025-09-18 21:31:39.485967,Slow Internet,1
4102,275858,2025-05-30 05:35:08.058308,Network Issue,1
4103,514848,2025-09-04 04:54:39.488286,Other,1
4104,988079,2025-08-14 07:43:18.926900,Dropped Calls,0
4105,832916,2025-01-05 16:41:36.687750,Dropped Calls,0
4106,724931,2025-03-13 21:46:16.374958,Network Issue,0
4107,393797,2025-11-14 21:17:11.614735,Slow Internet,1
4108,654985,2025-08-22 05:57:04.922021,Slow Internet,1
4109,708965,2025-05-18 06:47:06.358843,Billing Issue,1
4110,292898,2025-11-10 20:43:12.659296,Dropped Calls,0
4111,818946,2025-05-05 06:22:45.032649,Dropped Calls,0
4112,210306,2025-01-24 08:28:03.382331,Slow Internet,1
4113,134453,2025-08-04 00:43:06.816927,Dropped Calls,0
4114,825029,2025-02-10 18:27:04.160560,Network Issue,1
4115,567133,2025-04-07 02:03:02.434232,Other,0
4116,644339,2025-07-20 21:31:48.792601,Dropped Calls,1
4117,380028,2025-07-17 06:08:17.815735,Dropped Calls,0
4118,647352,2025-08-02 04:04:49.961967,Billing Issue,1
4119,761981,2025-05-06 23:18:43.388383,Other,1
4120,851600,2025-08-17 15:27:27.816187,Network Issue,1
4121,869076,2025-09-23 08:46:00.355780,Slow Internet,0
4122,573204,2025-04-17 19:07:18.188534,Dropped Calls,0
4123,733091,2025-05-27 13:38:07.606285,Slow Internet,1
4124,846123,2025-08-12 03:10:51.588148,Slow Internet,0
4125,184957,2025-01-29 16:02:29.853013,Slow Internet,0
4126,352633,2025-03-11 20:07:05.336081,Other,0
4127,822244,2025-05-29 11:22:49.541265,Billing Issue,1
4128,884756,2025-04-21 23:26:29.136214,Dropped Calls,1
4129,719736,2025-03-22 12:55:03.971241,Other,0
4130,718048,2025-10-11 05:31:12.384702,Network Issue,1
4131,613549,2025-06-20 20:22:08.760448,Slow Internet,1
4132,928618,2025-06-30 02:07:29.258300,Slow Internet,0
4133,883637,2025-04-28 04:19:16.373007,Dropped Calls,0
4134,548009,2025-02-03 00:52:20.010469,Other,0
4135,602677,2025-06-28 13:23:11.593769,Billing Issue,0
4136,551230,2025-06-15 20:05:56.784453,Billing Issue,1
4137,943536,2025-03-04 06:05:09.389326,Billing Issue,1
4138,106299,2025-11-19 18:35:48.466464,Billing Issue,1
4139,645754,2025-05-28 05:14:05.919789,Network Issue,1
4140,406716,2025-01-26 14:36:52.695618,Billing Issue,1
4141,650239,2025-07-22 01:03:05.633617,Dropped Calls,0
4142,707984,2025-10-10 21:11:41.272504,Other,1
4143,601321,2025-11-19 18:51:21.685091,Network Issue,1
4144,272465,2025-01-05 16:53:36.558589,Other,1
4145,391851,2025-03-15 23:36:15.066416,Slow Internet,1
4146,999747,2025-07-25 15:26:31.073432,Other,0
4147,462455,2025-04-15 07:16:02.424386,Network Issue,0
4148,401471,2025-04-16 11:11:08.399979,Slow Internet,1
4149,277429,2025-03-22 16:22:27.504615,Billing Issue,0
4150,218224,2025-03-29 23:09:30.036558,Dropped Calls,1
4151,198209,2025-10-22 01:12:48.004915,Network Issue,1
4152,463791,2025-11-04 10:13:35.379439,Slow Internet,1
4153,216900,2025-06-13 00:56:02.423179,Slow Internet,0
4154,660626,2025-10-23 16:32:23.929888,Slow Internet,1
4155,366999,2025-11-08 04:58:29.694986,Dropped Calls,1
4156,281506,2024-12-27 16:45:55.430125,Network Issue,1
4157,646483,2025-09-03 15:34:23.053710,Billing Issue,0
4158,746146,2025-02-07 00:58:47.473176,Other,1
4159,524886,2025-08-08 19:01:15.150706,Network Issue,1
4160,504522,2025-02-02 13:08:04.052997,Other,0
4161,387531,2025-08-02 19:33:22.799566,Dropped Calls,0
4162,894678,2025-07-13 12:08:23.914811,Slow Internet,1
4163,800279,2024-12-22 09:45:15.411638,Dropped Calls,0
4164,888441,2025-01-21 07:57:25.934169,Slow Internet,1
4165,391359,2025-09-17 12:53:56.930381,Billing Issue,1
4166,848110,2025-01-23 03:45:36.894961,Dropped Calls,0
4167,567306,2025-04-13 10:22:31.994691,Billing Issue,0
4168,894415,2025-01-19 20:59:51.835329,Other,0
4169,346610,2024-12-10 07:41:45.547463,Dropped Calls,0
4170,630964,2025-08-18 02:51:53.639545,Dropped Calls,1
4171,108357,2025-08-20 20:00:01.395323,Other,1
4172,415432,2025-08-22 08:11:50.238241,Slow Internet,0
4173,128436,2025-02-17 10:35:47.479811,Billing Issue,0
4174,770102,2025-05-27 06:53:14.705277,Dropped Calls,1
4175,484783,2025-02-11 12:19:09.192371,Billing Issue,1
4176,359517,2025-01-31 11:23:08.336230,Other,0
4177,142632,2025-04-06 02:39:33.340082,Other,0
4178,100813,2025-05-23 08:31:52.338038,Other,1
4179,641468,2025-07-05 12:14:52.300148,Billing Issue,1
4180,250845,2025-04-11 07:49:21.174027,Network Issue,1
4181,543256,2024-12-01 21:56:32.749478,Slow Internet,1
4182,957123,2024-12-19 14:32:44.488477,Slow Internet,0
4183,837907,2025-03-14 08:40:12.430317,Network Issue,0
4184,930481,2025-01-17 02:29:29.737762,Network Issue,1
4185,412650,2025-07-20 20:22:09.384285,Dropped Calls,1
4186,963425,2025-07-26 19:39:13.528266,Dropped Calls,0
4187,627604,2025-09-13 10:57:37.850728,Other,1
4188,594502,2025-08-10 01:25:57.248490,Slow Internet,0
4189,303721,2025-05-19 10:06:33.387179,Network Issue,1
4190,741734,2025-10-03 09:20:21.997523,Billing Issue,1
4191,581355,2025-03-17 08:00:38.478182,Slow Internet,1
4192,207495,2025-01-08 17:18:14.545394,Network Issue,0
4193,979475,2025-02-25 11:18:27.038991,Dropped Calls,0
4194,235420,2025-07-29 19:59:00.119171,Dropped Calls,1
4195,238057,2025-10-24 15:11:43.377894,Dropped Calls,0
4196,104545,2024-12-19 13:19:56.913030,Billing Issue,1
4197,744537,2025-05-11 08:51:31.153365,Network Issue,1
4198,298832,2024-12-12 21:22:38.781747,Billing Issue,0
4199,962061,2025-09-27 20:11:57.504844,Network Issue,1
4200,295251,2025-03-20 02:24:12.074756,Slow Internet,1
4201,208481,2025-05-31 00:01:58.450422,Billing Issue,1
4202,760999,2025-02-24 21:25:15.537734,Billing Issue,1
4203,350900,2025-10-28 20:35:11.621504,Slow Internet,0
4204,408462,2025-10-13 15:03:38.693836,Slow Internet,1
4205,136950,2025-07-04 02:15:55.753679,Other,1
4206,891725,2024-12-05 15:45:47.896999,Network Issue,1
4207,681824,2025-09-08 06:37:26.043408,Dropped Calls,1
4208,528269,2025-07-03 18:00:47.676288,Dropped Calls,1
4209,191254,2025-02-08 06:05:01.336331,Billing Issue,0
4210,331844,2024-12-31 18:56:52.294887,Slow Internet,0
4211,197508,2025-02-18 00:10:31.424949,Network Issue,0
4212,311138,2025-03-29 02:34:40.168072,Other,0
4213,255024,2025-03-26 09:21:15.535781,Billing Issue,1
4214,300368,2025-04-03 10:20:13.919330,Billing Issue,0
4215,393169,2025-06-25 06:01:53.446942,Billing Issue,1
4216,424660,2025-01-03 22:35:49.966357,Dropped Calls,1
4217,167795,2025-08-27 09:32:49.721837,Billing Issue,0
4218,590170,2025-06-08 22:43:46.460306,Network Issue,1
4219,385820,2025-03-17 07:54:17.154669,Network Issue,0
4220,583832,2025-11-20 15:17:29.811843,Billing Issue,1
4221,101081,2025-09-27 07:39:14.467929,Dropped Calls,0
4222,674865,2025-07-05 22:03:22.010393,Other,1
4223,977763,2025-10-27 18:41:41.701756,Dropped Calls,1
4224,367670,2025-10-06 01:37:54.509006,Slow Internet,1
4225,270530,2025-03-31 13:21:21.632617,Slow Internet,1
4226,249615,2025-08-12 18:36:30.525343,Network Issue,0
4227,756668,2025-10-20 22:54:32.113668,Dropped Calls,1
4228,502522,2025-03-24 17:12:29.858782,Other,0
4229,226418,2025-08-28 23:37:21.522310,Billing Issue,0
4230,588019,2025-09-12 09:30:43.417854,Slow Internet,0
4231,880296,2025-01-27 11:36:36.236268,Other,0
4232,229648,2025-03-28 13:46:57.650225,Other,1
4233,200071,2024-12-23 11:43:25.683908,Dropped Calls,0
4234,807675,2025-10-09 21:56:53.143532,Slow Internet,1
4235,361588,2024-12-12 07:38:56.103543,Dropped Calls,0
4236,954826,2025-07-29 22:57:52.437621,Slow Internet,0
4237,893986,2025-03-14 18:58:24.416333,Other,0
4238,237792,2025-03-18 01:56:17.831253,Slow Internet,0
4239,131921,2025-03-10 04:00:05.611372,Network Issue,1
4240,682780,2025-11-20 22:36:57.801258,Other,1
4241,421911,2024-12-26 01:54:14.446434,Dropped Calls,1
4242,774608,2025-01-04 23:39:46.046335,Other,1
4243,201244,2024-12-31 07:26:56.722000,Billing Issue,1
4244,126609,2025-05-19 03:00:37.978928,Dropped Calls,1
4245,895459,2025-04-13 20:01:40.135705,Billing Issue,0
4246,804717,2025-10-14 14:40:45.007221,Other,0
4247,939930,2025-10-08 09:44:49.401497,Billing Issue,0
4248,110003,2024-12-15 21:23:58.577619,Dropped Calls,0
4249,500135,2025-02-02 08:58:52.211572,Other,0
4250,111625,2025-06-03 14:32:16.711048,Billing Issue,0
4251,800279,2025-09-01 09:37:39.878367,Other,1
4252,310581,2025-04-22 13:08:48.973485,Dropped Calls,1
4253,110903,2025-06-07 09:36:17.998352,Billing Issue,0
4254,232793,2025-03-04 18:03:03.332366,Network Issue,0
4255,136914,2025-02-17 16:05:43.231868,Network Issue,1
4256,826968,2025-03-30 09:58:17.107572,Billing Issue,1
4257,631943,2025-08-06 03:39:50.205128,Dropped Calls,0
4258,817838,2025-08-29 12:14:28.299263,Dropped Calls,0
4259,634374,2025-01-24 11:36:11.461294,Network Issue,1
4260,257871,2024-12-10 16:57:34.123657,Dropped Calls,1
4261,954979,2025-04-22 13:28:13.153769,Billing Issue,1
4262,351245,2025-09-08 15:45:21.105858,Network Issue,1
4263,278894,2025-09-13 10:27:50.101743,Dropped Calls,1
4264,923674,2024-12-26 22:25:56.576954,Dropped Calls,0
4265,913726,2025-06-02 21:14:05.662959,Network Issue,1
4266,556238,2025-10-01 03:13:23.990188,Billing Issue,1
4267,409080,2025-05-21 08:48:24.357715,Slow Internet,0
4268,985803,2025-08-19 08:16:30.539324,Dropped Calls,0
4269,826453,2025-04-01 23:55:04.107647,Slow Internet,0
4270,489881,2025-02-20 21:40:04.171688,Slow Internet,0
4271,694094,2024-12-29 19:38:53.421401,Billing Issue,0
4272,896353,2025-07-02 06:47:42.178578,Network Issue,1
4273,163023,2025-05-13 12:21:00.646400,Network Issue,0
4274,563795,2025-06-12 18:44:49.205285,Dropped Calls,0
4275,351935,2024-11-28 13:12:45.642635,Billing Issue,0
4276,411279,2025-09-28 12:56:52.947487,Slow Internet,1
4277,523083,2025-03-04 22:50:09.518219,Billing Issue,1
4278,893999,2025-10-06 13:39:51.274529,Other,0
4279,744294,2025-07-31 01:48:40.650428,Network Issue,1
4280,431855,2025-05-05 18:48:29.785484,Slow Internet,1
4281,730764,2024-12-31 04:40:55.873640,Other,1
4282,489881,2025-09-05 17:53:17.348729,Billing Issue,1
4283,242183,2025-09-08 21:48:21.605228,Network Issue,0
4284,264344,2025-10-28 03:38:02.035025,Other,1
4285,506170,2025-05-21 12:18:18.704046,Other,0
4286,686540,2024-12-14 15:47:56.060212,Billing Issue,1
4287,263753,2024-12-02 07:29:17.978514,Dropped Calls,0
4288,599360,2025-07-07 13:50:24.293059,Slow Internet,1
4289,517303,2025-11-15 01:15:36.599284,Slow Internet,0
4290,461370,2025-05-22 06:32:31.776361,Network Issue,1
4291,508925,2025-04-10 23:25:14.613053,Billing Issue,1
4292,722362,2025-08-12 13:38:01.793068,Billing Issue,1
4293,566956,2025-08-19 11:35:07.935474,Dropped Calls,0
4294,621456,2025-10-09 05:09:04.032271,Dropped Calls,1
4295,136362,2025-10-25 21:56:51.492982,Slow Internet,1
4296,617705,2025-11-05 02:29:08.341339,Slow Internet,1
4297,150984,2025-04-22 14:21:44.492409,Other,0
4298,150717,2025-03-14 15:29:01.045281,Other,1
4299,894062,2024-12-08 00:38:08.411642,Network Issue,0
4300,969645,2025-05-05 21:48:01.939944,Billing Issue,1
4301,913490,2024-12-19 13:59:50.115508,Slow Internet,0
4302,198049,2025-03-02 21:53:19.467471,Dropped Calls,0
4303,255948,2025-09-24 14:34:11.816770,Slow Internet,0
4304,991102,2025-03-26 19:58:05.051356,Other,0
4305,758759,2024-11-25 19:20:41.709653,Slow Internet,1
4306,295019,2025-02-16 02:36:01.575104,Other,1
4307,406265,2025-08-10 17:12:30.900514,Billing Issue,0
4308,450273,2025-04-12 23:25:25.249733,Slow Internet,0
4309,314360,2025-02-03 08:22:50.292809,Billing Issue,1
4310,735769,2025-01-29 10:24:30.379770,Slow Internet,0
4311,401777,2025-05-29 23:58:20.408670,Slow Internet,0
4312,185220,2025-08-09 14:57:45.931049,Dropped Calls,1
4313,482063,2025-10-20 23:09:17.911779,Dropped Calls,0
4314,948193,2025-04-11 04:27:13.959643,Billing Issue,1
4315,344595,2025-05-22 18:31:37.164679,Network Issue,0
4316,541965,2025-06-11 18:40:18.955038,Billing Issue,1
4317,709700,2025-08-08 14:06:00.393707,Network Issue,1
4318,286293,2025-03-23 07:56:35.029019,Network Issue,1
4319,255656,2024-11-29 05:29:20.679373,Other,0
4320,910732,2024-12-04 15:49:50.326449,Dropped Calls,0
4321,824319,2025-11-12 13:31:21.528298,Other,0
4322,781562,2025-10-29 06:49:45.606702,Dropped Calls,1
4323,771831,2025-08-19 15:42:33.691676,Dropped Calls,0
4324,632990,2025-11-19 09:24:27.707376,Network Issue,1
4325,166899,2025-06-25 01:15:05.259192,Network Issue,1
4326,135912,2025-10-10 00:15:53.183189,Other,0
4327,747884,2025-07-11 05:17:15.511164,Dropped Calls,0
4328,430199,2025-08-02 12:40:48.420892,Dropped Calls,1
4329,623927,2025-02-17 10:05:42.962557,Network Issue,0
4330,137276,2025-02-10 21:55:09.449208,Dropped Calls,0
4331,351350,2025-11-18 09:15:12.158880,Dropped Calls,0
4332,244755,2025-01-17 15:50:44.011060,Billing Issue,0
4333,739698,2025-08-10 05:06:24.805998,Slow Internet,0
4334,178519,2025-03-14 19:25:52.975269,Other,1
4335,445992,2025-08-23 09:48:31.091929,Network Issue,1
4336,268748,2025-03-17 17:55:38.178334,Other,0
4337,641989,2024-12-13 23:49:11.619105,Other,0
4338,803899,2025-10-17 15:03:10.208906,Other,0
4339,477721,2025-01-29 03:19:19.019009,Other,1
4340,466764,2025-07-13 05:34:14.668164,Dropped Calls,0
4341,965690,2025-11-04 01:57:18.063737,Dropped Calls,0
4342,485949,2025-10-21 04:19:04.425808,Other,1
4343,140203,2025-06-06 03:32:41.821543,Other,1
4344,496646,2025-11-18 14:21:28.352717,Slow Internet,1
4345,234321,2025-07-09 05:56:41.946754,Other,1
4346,691798,2025-07-14 11:35:12.307683,Dropped Calls,0
4347,410383,2024-11-30 16:32:12.018442,Dropped Calls,0
4348,325404,2025-11-08 05:30:28.908884,Dropped Calls,0
4349,695132,2025-01-03 02:44:08.438795,Other,0
4350,595503,2025-10-09 20:49:24.985362,Billing Issue,1
4351,995821,2025-07-01 05:22:59.763826,Slow Internet,0
4352,482331,2025-03-08 05:50:01.489944,Slow Internet,1
4353,304470,2025-09-08 02:22:21.864240,Billing Issue,1
4354,365706,2025-07-22 00:00:45.902247,Slow Internet,1
4355,295011,2025-05-23 07:38:57.733987,Other,1
4356,296219,2025-08-09 04:31:38.581826,Other,0
4357,496953,2025-06-30 09:15:41.676372,Dropped Calls,0
4358,296632,2025-08-15 02:25:50.465610,Slow Internet,1
4359,674748,2025-10-15 18:28:26.129364,Other,0
4360,726622,2025-07-13 16:11:37.617740,Dropped Calls,1
4361,530041,2025-06-09 07:22:22.509839,Network Issue,1
4362,987012,2025-06-07 16:29:02.270792,Dropped Calls,1
4363,881378,2025-10-19 01:44:29.589401,Other,1
4364,159344,2025-07-26 20:31:42.323645,Dropped Calls,0
4365,632156,2025-09-13 15:30:33.981205,Dropped Calls,1
4366,745278,2025-01-19 17:54:46.809508,Network Issue,1
4367,117017,2025-03-20 19:44:10.263414,Slow Internet,1
4368,749343,2025-10-07 10:02:52.864660,Network Issue,1
4369,651557,2025-06-22 05:39:52.261012,Dropped Calls,1
4370,895312,2024-11-28 16:42:22.791546,Billing Issue,1
4371,357452,2025-04-05 19:52:27.045001,Slow Internet,1
4372,748251,2024-12-09 23:30:34.918392,Slow Internet,1
4373,842716,2025-07-30 04:03:04.593450,Dropped Calls,0
4374,658860,2025-04-28 07:29:56.843935,Billing Issue,0
4375,841505,2025-05-01 00:44:03.804743,Billing Issue,1
4376,787390,2025-02-05 07:39:10.198649,Billing Issue,0
4377,699055,2025-03-30 18:45:13.822846,Billing Issue,1
4378,109003,2025-04-23 05:25:19.272881,Dropped Calls,0
4379,189560,2025-06-20 13:35:11.935279,Network Issue,0
4380,426137,2024-12-03 14:57:15.800717,Dropped Calls,1
4381,739225,2025-04-28 17:17:05.872691,Dropped Calls,1
4382,420779,2025-05-02 11:16:34.053347,Billing Issue,0
4383,276468,2025-09-20 22:54:49.712852,Other,0
4384,678111,2025-08-30 22:18:18.185130,Billing Issue,1
4385,130222,2025-07-11 19:35:28.468470,Other,1
4386,716849,2025-02-18 21:52:38.601996,Dropped Calls,0
4387,287712,2025-01-20 22:22:47.440910,Billing Issue,0
4388,722045,2025-06-07 21:34:21.161426,Network Issue,0
4389,515873,2025-07-09 23:30:50.190414,Slow Internet,1
4390,577766,2025-08-04 12:57:05.037004,Slow Internet,0
4391,327950,2025-01-12 01:56:26.538191,Dropped Calls,0
4392,447181,2025-05-14 04:19:04.410409,Slow Internet,1
4393,846114,2025-02-18 19:28:35.733350,Billing Issue,0
4394,555384,2025-06-12 11:21:23.779855,Slow Internet,0
4395,595503,2025-11-12 18:04:39.719512,Other,1
4396,544812,2025-08-02 13:03:18.469950,Network Issue,1
4397,128843,2024-12-07 14:13:11.478995,Billing Issue,0
4398,413230,2025-01-17 14:04:53.083738,Billing Issue,0
4399,592142,2025-02-15 01:21:14.977414,Slow Internet,1
4400,428340,2025-05-20 15:50:26.375971,Slow Internet,0
4401,796791,2025-06-11 19:14:35.983160,Dropped Calls,0
4402,137495,2025-06-05 20:27:07.119901,Slow Internet,0
4403,955031,2025-08-11 13:06:15.345052,Billing Issue,0
4404,614310,2025-08-18 08:16:15.988513,Other,0
4405,267398,2025-08-11 09:24:44.859170,Slow Internet,0
4406,689680,2025-03-20 07:36:34.667706,Slow Internet,1
4407,879098,2025-02-18 06:34:26.608014,Dropped Calls,0
4408,982884,2025-09-18 22:51:15.128751,Billing Issue,0
4409,534945,2025-08-09 12:33:00.074085,Dropped Calls,1
4410,698401,2025-06-17 03:35:25.086751,Slow Internet,1
4411,943362,2025-11-10 00:49:20.943172,Dropped Calls,1
4412,994208,2025-06-07 19:15:24.914486,Billing Issue,0
4413,119753,2025-04-06 00:19:23.152283,Other,1
4414,493530,2025-04-04 21:35:06.779047,Network Issue,0
4415,863497,2025-09-20 21:48:14.927336,Slow Internet,1
4416,636169,2025-04-26 01:00:24.808961,Slow Internet,1
4417,349027,2025-06-07 04:53:13.919461,Dropped Calls,0
4418,976362,2025-10-28 03:02:42.658736,Slow Internet,1
4419,268748,2024-12-13 07:54:45.361657,Slow Internet,1
4420,198152,2025-07-13 16:50:43.563727,Dropped Calls,1
4421,703420,2024-12-18 17:04:37.972440,Other,0
4422,219891,2025-04-13 13:23:17.006604,Network Issue,1
4423,558596,2024-12-03 13:35:39.952005,Dropped Calls,0
4424,438147,2025-08-07 05:26:46.378272,Other,1
4425,980067,2025-01-22 17:07:09.350341,Billing Issue,1
4426,515498,2025-11-14 10:12:25.560190,Network Issue,0
4427,797813,2025-04-03 07:10:55.413974,Billing Issue,0
4428,577602,2025-04-13 03:43:54.720114,Slow Internet,1
4429,549959,2025-06-10 12:28:04.850954,Other,1
4430,998870,2025-03-16 14:58:33.884884,Other,0
4431,110742,2025-08-23 13:00:57.155799,Other,1
4432,782410,2025-06-08 07:32:22.946860,Billing Issue,1
4433,456700,2025-08-20 21:33:58.671490,Billing Issue,1
4434,973962,2025-05-27 01:21:42.098310,Other,0
4435,342706,2024-12-05 09:30:00.668099,Dropped Calls,1
4436,540158,2025-08-17 06:36:54.553280,Slow Internet,1
4437,577528,2025-02-17 23:21:46.355619,Other,1
4438,891329,2025-07-27 04:48:23.399567,Other,1
4439,925711,2025-05-09 10:01:25.353729,Billing Issue,0
4440,318399,2025-08-15 17:31:17.902751,Slow Internet,1
4441,559279,2024-12-30 20:24:31.803851,Slow Internet,0
4442,211279,2025-10-20 01:18:20.879344,Dropped Calls,1
4443,426420,2025-09-10 19:13:56.006993,Slow Internet,0
4444,599243,2025-11-13 07:24:12.343830,Network Issue,0
4445,882402,2025-01-22 20:47:22.433865,Billing Issue,0
4446,565831,2025-01-10 08:54:29.997951,Slow Internet,1
4447,887371,2025-02-14 06:01:28.918029,Billing Issue,0
4448,294771,2025-08-16 09:47:00.667789,Slow Internet,1
4449,237441,2025-05-27 17:20:44.861428,Dropped Calls,0
4450,769820,2025-01-22 09:07:43.129449,Billing Issue,1
4451,960202,2025-01-06 09:33:56.370806,Dropped Calls,0
4452,541702,2025-10-07 07:58:47.509755,Dropped Calls,1
4453,803624,2025-02-03 21:51:07.575785,Billing Issue,1
4454,158801,2025-06-07 21:20:48.850508,Other,1
4455,447728,2025-02-08 06:32:51.712932,Slow Internet,0
4456,741108,2025-08-17 13:54:16.102031,Billing Issue,1
4457,244492,2025-03-05 14:37:40.756990,Network Issue,1
4458,854844,2025-08-27 09:54:41.587671,Network Issue,1
4459,751730,2025-07-08 22:29:56.811340,Dropped Calls,1
4460,576514,2025-07-01 10:48:02.032945,Billing Issue,0
4461,445578,2024-11-25 02:16:30.388462,Slow Internet,0
4462,232141,2025-06-07 10:33:54.457833,Dropped Calls,1
4463,958497,2025-04-06 20:07:39.153379,Dropped Calls,1
4464,105809,2025-09-15 21:42:43.176530,Network Issue,0
4465,444196,2025-01-19 23:43:43.801319,Slow Internet,1
4466,952408,2025-02-16 23:49:02.345386,Other,0
4467,152920,2025-03-06 19:16:58.600118,Network Issue,0
4468,311639,2025-05-05 13:14:03.441831,Dropped Calls,1
4469,222289,2025-08-18 02:50:01.341606,Slow Internet,1
4470,742997,2025-01-15 03:00:18.227833,Other,0
4471,599835,2025-09-27 02:23:25.268031,Network Issue,1
4472,543991,2025-04-03 13:01:01.154800,Dropped Calls,1
4473,616271,2025-02-15 05:50:38.257344,Dropped Calls,1
4474,818323,2025-06-03 06:45:57.748516,Dropped Calls,1
4475,976009,2025-06-21 10:12:56.379282,Billing Issue,0
4476,999694,2025-05-21 16:17:36.357136,Slow Internet,1
4477,611708,2025-07-04 09:31:44.252226,Slow Internet,1
4478,111531,2025-05-25 12:43:04.377599,Billing Issue,0
4479,871427,2025-06-22 17:50:54.778851,Billing Issue,0
4480,231999,2025-05-03 09:01:33.779684,Network Issue,1
4481,622865,2025-05-31 11:24:43.808800,Slow Internet,1
4482,571879,2025-03-21 02:37:48.381247,Dropped Calls,1
4483,836192,2025-05-13 08:06:39.497611,Other,0
4484,936347,2025-07-24 12:55:29.160649,Dropped Calls,1
4485,800153,2025-03-13 08:26:07.600905,Slow Internet,0
4486,116467,2025-01-10 12:48:19.873358,Dropped Calls,1
4487,301254,2025-06-02 21:42:04.146741,Billing Issue,0
4488,637210,2025-08-01 23:34:04.432492,Other,1
4489,810108,2025-08-26 23:28:58.749192,Billing Issue,1
4490,373882,2025-07-24 11:11:25.563788,Other,0
4491,763963,2024-12-20 18:13:04.609416,Billing Issue,1
4492,151023,2025-02-07 10:08:13.185922,Other,1
4493,995719,2025-09-08 04:24:15.073638,Slow Internet,0
4494,483270,2025-07-15 23:32:07.373828,Billing Issue,1
4495,236239,2025-01-14 04:58:43.009693,Network Issue,0
4496,601898,2025-10-15 16:44:53.473219,Other,1
4497,214072,2025-06-20 09:24:47.621747,Other,0
4498,629802,2024-11-27 07:39:20.086668,Network Issue,0
4499,898271,2025-11-18 16:44:06.494300,Slow Internet,0
4500,909614,2025-08-09 22:51:01.389109,Slow Internet,0
4501,208750,2025-08-02 00:14:28.712661,Billing Issue,1
4502,410639,2025-04-21 20:55:39.180644,Dropped Calls,0
4503,673294,2025-08-16 23:24:00.213497,Network Issue,0
4504,328474,2025-11-21 22:36:04.645981,Slow Internet,1
4505,741423,2025-05-30 13:31:58.552355,Network Issue,0
4506,537535,2025-03-01 23:01:46.550276,Other,1
4507,256121,2024-11-29 16:58:27.741831,Dropped Calls,1
4508,700783,2025-07-04 16:25:20.683514,Dropped Calls,1
4509,609463,2025-03-27 02:02:44.453206,Billing Issue,1
4510,942120,2024-12-19 23:10:57.986434,Network Issue,1
4511,492049,2025-06-28 22:57:08.170288,Slow Internet,1
4512,731420,2025-01-12 22:42:20.659794,Dropped Calls,1
4513,101502,2025-04-11 23:59:58.011765,Slow Internet,0
4514,332007,2025-03-15 21:19:00.521405,Slow Internet,1
4515,506351,2025-04-07 01:18:28.721310,Other,1
4516,130301,2025-02-04 18:45:22.052485,Network Issue,1
4517,904381,2025-03-06 20:45:30.344979,Dropped Calls,0
4518,106020,2024-12-11 06:23:30.643623,Network Issue,1
4519,420117,2025-05-21 22:40:45.335799,Billing Issue,0
4520,494752,2025-01-21 10:49:45.432214,Billing Issue,1
4521,735956,2025-05-05 15:10:24.683758,Other,0
4522,136052,2024-12-10 16:07:52.043253,Dropped Calls,0
4523,632418,2025-09-01 03:10:43.509055,Dropped Calls,1
4524,818382,2025-03-25 17:04:32.929204,Other,0
4525,588817,2025-06-30 11:04:37.503322,Other,0
4526,483404,2025-09-12 22:22:00.761981,Slow Internet,0
4527,421821,2025-04-03 09:44:20.970323,Dropped Calls,0
4528,469666,2025-07-17 14:03:03.533248,Slow Internet,1
4529,219952,2025-10-02 19:45:30.233213,Other,1
4530,533191,2025-02-09 06:45:46.602254,Other,0
4531,139300,2025-11-03 00:55:55.296029,Dropped Calls,0
4532,127091,2025-03-01 16:53:53.318929,Network Issue,1
4533,836025,2025-09-13 23:29:57.486873,Billing Issue,0
4534,143589,2025-10-04 18:00:55.350775,Other,1
4535,156738,2025-03-02 22:57:31.454584,Other,0
4536,906359,2025-09-06 14:51:23.170346,Network Issue,1
4537,887257,2025-11-01 12:54:52.346952,Slow Internet,0
4538,971175,2025-07-26 19:49:34.211034,Dropped Calls,1
4539,769048,2025-05-30 21:41:51.375596,Network Issue,1
4540,819019,2025-09-11 18:09:52.270859,Billing Issue,0
4541,377717,2025-09-24 12:01:05.393128,Network Issue,0
4542,355347,2025-04-30 14:03:04.465051,Network Issue,1
4543,187788,2025-11-21 23:43:21.264319,Billing Issue,1
4544,512217,2025-10-10 15:02:38.985909,Network Issue,1
4545,523552,2025-10-10 05:09:54.436843,Dropped Calls,0
4546,804664,2024-11-28 05:42:31.077826,Other,0
4547,414882,2025-10-31 12:15:26.381249,Other,0
4548,469469,2025-08-23 19:56:56.976723,Slow Internet,1
